261.0,1.125,0.375
262.0,0.9375,0.375
263.0,0.75,0.375
264.0,0.5625,0.375
265.0,0.375,0.375
266.0,0.1875,0.375
267.0,0.0,0.375
268.0,-0.1875,0.375
269.0,-0.375,0.375
270.0,-0.5625,0.375
271.0,-0.75,0.375
272.0,-0.9375,0.375
273.0,-1.125,0.375
274.0,-1.3125,0.375
275.0,-1.5,0.375
276.0,-1.6875,0.375
277.0,-1.875,0.375
278.0,-2.0625,0.375
279.0,-2.25,0.375
280.0,-2.4375,0.375
281.0,-2.625,0.375
282.0,-2.8125,0.375
40.0,-3.0,0.375
283.0,2.8125,0.1875
90.0,3.0,0.1875
284.0,2.625,0.1875
285.0,2.4375,0.1875
286.0,2.25,0.1875
287.0,2.0625,0.1875
288.0,1.875,0.1875
289.0,1.6875,0.1875
290.0,1.5,0.1875
291.0,1.3125,0.1875
292.0,1.125,0.1875
293.0,0.9375,0.1875
294.0,0.75,0.1875
295.0,0.5625,0.1875
296.0,0.375,0.1875
297.0,0.1875,0.1875
298.0,0.0,0.1875
299.0,-0.1875,0.1875
300.0,-0.375,0.1875
301.0,-0.5625,0.1875
302.0,-0.75,0.1875
303.0,-0.9375,0.1875
304.0,-1.125,0.1875
305.0,-1.3125,0.1875
306.0,-1.5,0.1875
307.0,-1.6875,0.1875
308.0,-1.875,0.1875
309.0,-2.0625,0.1875
310.0,-2.25,0.1875
311.0,-2.4375,0.1875
312.0,-2.625,0.1875
313.0,-2.8125,0.1875
41.0,-3.0,0.1875
314.0,2.8125,-6.72862e-18
89.0,3.0,0.0
315.0,2.625,-6.72862e-18
316.0,2.4375,-6.72862e-18
317.0,2.25,-6.72862e-18
318.0,2.0625,-6.72862e-18
319.0,1.875,-6.72862e-18
320.0,1.6875,-6.72862e-18
321.0,1.5,-6.72862e-18
322.0,1.3125,-6.72862e-18
323.0,1.125,-6.72862e-18
324.0,0.9375,-6.72862e-18
325.0,0.75,-6.72862e-18
326.0,0.5625,-6.72862e-18
327.0,0.375,-6.72862e-18
