1.0,5.0,5.0
3.0,4.875,5.0
321.0,4.875,4.875
320.0,5.0,4.875
4.0,4.75,5.0
322.0,4.75,4.875
5.0,4.625,5.0
323.0,4.625,4.875
6.0,4.5,5.0
324.0,4.5,4.875
7.0,4.375,5.0
325.0,4.375,4.875
8.0,4.25,5.0
326.0,4.25,4.875
9.0,4.125,5.0
327.0,4.125,4.875
10.0,4.0,5.0
328.0,4.0,4.875
11.0,3.875,5.0
329.0,3.875,4.875
12.0,3.75,5.0
330.0,3.75,4.875
13.0,3.625,5.0
331.0,3.625,4.875
14.0,3.5,5.0
332.0,3.5,4.875
15.0,3.375,5.0
333.0,3.375,4.875
16.0,3.25,5.0
334.0,3.25,4.875
17.0,3.125,5.0
335.0,3.125,4.875
18.0,3.0,5.0
336.0,3.0,4.875
19.0,2.875,5.0
337.0,2.875,4.875
20.0,2.75,5.0
338.0,2.75,4.875
21.0,2.625,5.0
339.0,2.625,4.875
22.0,2.5,5.0
340.0,2.5,4.875
23.0,2.375,5.0
341.0,2.375,4.875
24.0,2.25,5.0
342.0,2.25,4.875
25.0,2.125,5.0
343.0,2.125,4.875
26.0,2.0,5.0
344.0,2.0,4.875
27.0,1.875,5.0
345.0,1.875,4.875
28.0,1.75,5.0
346.0,1.75,4.875
29.0,1.625,5.0
347.0,1.625,4.875
30.0,1.5,5.0
348.0,1.5,4.875
31.0,1.375,5.0
349.0,1.375,4.875
32.0,1.25,5.0
350.0,1.25,4.875
33.0,1.125,5.0
351.0,1.125,4.875
34.0,1.0,5.0
352.0,1.0,4.875
35.0,0.875,5.0
353.0,0.875,4.875
36.0,0.75,5.0
354.0,0.75,4.875
37.0,0.625,5.0
355.0,0.625,4.875
38.0,0.5,5.0
356.0,0.5,4.875
39.0,0.375,5.0
357.0,0.375,4.875
40.0,0.25,5.0
358.0,0.25,4.875
41.0,0.125,5.0
359.0,0.125,4.875
42.0,0.0,5.0
360.0,0.0,4.875
43.0,-0.125,5.0
361.0,-0.125,4.875
44.0,-0.25,5.0
362.0,-0.25,4.875
45.0,-0.375,5.0
363.0,-0.375,4.875
46.0,-0.5,5.0
364.0,-0.5,4.875
47.0,-0.625,5.0
365.0,-0.625,4.875
48.0,-0.75,5.0
366.0,-0.75,4.875
49.0,-0.875,5.0
367.0,-0.875,4.875
50.0,-1.0,5.0
368.0,-1.0,4.875
51.0,-1.125,5.0
369.0,-1.125,4.875
52.0,-1.25,5.0
370.0,-1.25,4.875
53.0,-1.375,5.0
371.0,-1.375,4.875
54.0,-1.5,5.0
372.0,-1.5,4.875
55.0,-1.625,5.0
373.0,-1.625,4.875
56.0,-1.75,5.0
374.0,-1.75,4.875
57.0,-1.875,5.0
375.0,-1.875,4.875
58.0,-2.0,5.0
376.0,-2.0,4.875
59.0,-2.125,5.0
377.0,-2.125,4.875
60.0,-2.25,5.0
378.0,-2.25,4.875
61.0,-2.375,5.0
379.0,-2.375,4.875
62.0,-2.5,5.0
380.0,-2.5,4.875
63.0,-2.625,5.0
381.0,-2.625,4.875
64.0,-2.75,5.0
382.0,-2.75,4.875
65.0,-2.875,5.0
383.0,-2.875,4.875
66.0,-3.0,5.0
384.0,-3.0,4.875
67.0,-3.125,5.0
385.0,-3.125,4.875
68.0,-3.25,5.0
386.0,-3.25,4.875
69.0,-3.375,5.0
387.0,-3.375,4.875
70.0,-3.5,5.0
388.0,-3.5,4.875
71.0,-3.625,5.0
389.0,-3.625,4.875
72.0,-3.75,5.0
390.0,-3.75,4.875
73.0,-3.875,5.0
391.0,-3.875,4.875
74.0,-4.0,5.0
392.0,-4.0,4.875
75.0,-4.125,5.0
393.0,-4.125,4.875
76.0,-4.25,5.0
394.0,-4.25,4.875
77.0,-4.375,5.0
395.0,-4.375,4.875
78.0,-4.5,5.0
396.0,-4.5,4.875
79.0,-4.625,5.0
397.0,-4.625,4.875
80.0,-4.75,5.0
398.0,-4.75,4.875
81.0,-4.875,5.0
399.0,-4.875,4.875
2.0,-5.0,5.0
83.0,-5.0,4.875
400.0,4.875,4.75
319.0,5.0,4.75
401.0,4.75,4.75
402.0,4.625,4.75
403.0,4.5,4.75
404.0,4.375,4.75
405.0,4.25,4.75
406.0,4.125,4.75
407.0,4.0,4.75
408.0,3.875,4.75
409.0,3.75,4.75
410.0,3.625,4.75
411.0,3.5,4.75
412.0,3.375,4.75
413.0,3.25,4.75
414.0,3.125,4.75
415.0,3.0,4.75
416.0,2.875,4.75
417.0,2.75,4.75
418.0,2.625,4.75
419.0,2.5,4.75
420.0,2.375,4.75
421.0,2.25,4.75
422.0,2.125,4.75
423.0,2.0,4.75
424.0,1.875,4.75
425.0,1.75,4.75
426.0,1.625,4.75
427.0,1.5,4.75
428.0,1.375,4.75
429.0,1.25,4.75
430.0,1.125,4.75
431.0,1.0,4.75
432.0,0.875,4.75
433.0,0.75,4.75
434.0,0.625,4.75
435.0,0.5,4.75
436.0,0.375,4.75
437.0,0.25,4.75
438.0,0.125,4.75
439.0,0.0,4.75
440.0,-0.125,4.75
441.0,-0.25,4.75
442.0,-0.375,4.75
443.0,-0.5,4.75
444.0,-0.625,4.75
445.0,-0.75,4.75
446.0,-0.875,4.75
447.0,-1.0,4.75
448.0,-1.125,4.75
449.0,-1.25,4.75
450.0,-1.375,4.75
451.0,-1.5,4.75
452.0,-1.625,4.75
453.0,-1.75,4.75
454.0,-1.875,4.75
455.0,-2.0,4.75
456.0,-2.125,4.75
457.0,-2.25,4.75
458.0,-2.375,4.75
459.0,-2.5,4.75
460.0,-2.625,4.75
461.0,-2.75,4.75
462.0,-2.875,4.75
463.0,-3.0,4.75
464.0,-3.125,4.75
465.0,-3.25,4.75
466.0,-3.375,4.75
467.0,-3.5,4.75
468.0,-3.625,4.75
469.0,-3.75,4.75
470.0,-3.875,4.75
471.0,-4.0,4.75
472.0,-4.125,4.75
473.0,-4.25,4.75
474.0,-4.375,4.75
475.0,-4.5,4.75
476.0,-4.625,4.75
477.0,-4.75,4.75
478.0,-4.875,4.75
84.0,-5.0,4.75
479.0,4.875,4.625
318.0,5.0,4.625
480.0,4.75,4.625
481.0,4.625,4.625
482.0,4.5,4.625
